trait1,trait2,spearman,abs_spearman
embedding_mean_698,embedding_mean_129,-0.49513911503893504,0.49513911503893504
embedding_std_968,embedding_mean_139,-0.49441599564187405,0.49441599564187405
embedding_mean_792,embedding_std_517,-0.49425744366139907,0.49425744366139907
embedding_std_968,embedding_std_793,0.4941402122098512,0.4941402122098512
embedding_mean_901,embedding_std_983,-0.4938649222985437,0.4938649222985437
embedding_mean_514,embedding_std_983,0.4934172516858972,0.4934172516858972
embedding_std_918,embedding_mean_214,0.49291127464299356,0.49291127464299356
embedding_std_383,embedding_mean_734,0.49286531299117564,0.49286531299117564
embedding_std_567,embedding_std_983,0.4928120093736485,0.4928120093736485
embedding_std_383,embedding_std_166,0.4925061854032933,0.4925061854032933
embedding_mean_119,embedding_mean_139,-0.49250207836446425,0.49250207836446425
embedding_mean_514,embedding_std_166,0.492003886103802,0.492003886103802
embedding_std_968,embedding_std_166,0.49132427765637693,0.49132427765637693
embedding_std_132,embedding_mean_514,0.4911687070818668,0.4911687070818668
embedding_mean_637,embedding_mean_119,-0.49083625665483954,0.49083625665483954
embedding_std_839,embedding_mean_129,0.49055541970590355,0.49055541970590355
embedding_std_594,embedding_mean_129,0.4901810605814255,0.4901810605814255
embedding_std_981,embedding_mean_901,0.4900891440383475,0.4900891440383475
embedding_mean_514,embedding_std_517,0.48999310017476716,0.48999310017476716
embedding_mean_210,embedding_std_983,0.489198795484948,0.489198795484948
embedding_mean_637,embedding_mean_698,0.488952961323728,0.488952961323728
embedding_mean_989,embedding_std_606,0.48862876553770535,0.48862876553770535
embedding_mean_698,embedding_mean_792,0.4882988942634572,0.4882988942634572
embedding_std_821,embedding_mean_514,0.48768294660802197,0.48768294660802197
embedding_mean_968,embedding_mean_698,-0.4876677116911474,0.4876677116911474
embedding_mean_108,embedding_mean_214,-0.4876459494557717,0.4876459494557717
embedding_std_132,embedding_mean_129,0.4871348310087043,0.4871348310087043
embedding_mean_514,embedding_std_567,0.48707845471768285,0.48707845471768285
embedding_std_552,embedding_mean_119,0.48676127639059774,0.48676127639059774
embedding_mean_109,embedding_mean_734,-0.4865355819308951,0.4865355819308951
embedding_mean_989,embedding_mean_734,0.48598576605130495,0.48598576605130495
embedding_mean_984,embedding_std_270,-0.48570861698661794,0.48570861698661794
embedding_mean_108,embedding_std_981,0.4855737911835431,0.4855737911835431
embedding_std_930,embedding_mean_165,-0.4850647380868663,0.4850647380868663
embedding_mean_37,embedding_mean_108,-0.48469468205739186,0.48469468205739186
embedding_std_918,embedding_mean_37,0.4845781401827338,0.4845781401827338
embedding_mean_210,embedding_mean_119,0.48455414020274507,0.48455414020274507
embedding_mean_586,embedding_mean_108,0.4838788111883715,0.4838788111883715
embedding_std_82,embedding_std_517,0.48277369323658254,0.48277369323658254
embedding_std_918,embedding_mean_582,-0.4819835192475445,0.4819835192475445
embedding_mean_886,embedding_std_981,-0.48187530638002624,0.48187530638002624
embedding_std_567,embedding_mean_109,-0.481669220918058,0.481669220918058
embedding_mean_129,embedding_std_567,0.48139245382488355,0.48139245382488355
embedding_mean_886,embedding_mean_68,-0.48076463801033,0.48076463801033
embedding_mean_582,embedding_mean_930,-0.4805355970745444,0.4805355970745444
embedding_mean_119,embedding_std_839,0.4800636864821093,0.4800636864821093
embedding_std_606,embedding_mean_734,0.47959027504585516,0.47959027504585516
embedding_mean_37,embedding_mean_734,0.47950181314778395,0.47950181314778395
embedding_std_383,embedding_std_567,0.47930151472324406,0.47930151472324406
embedding_mean_68,embedding_mean_165,0.4787495422257338,0.4787495422257338
embedding_mean_582,embedding_mean_139,0.47828385472670143,0.47828385472670143
embedding_mean_582,embedding_std_983,-0.4773503805754573,0.4773503805754573
embedding_mean_930,embedding_mean_214,0.4771482872228366,0.4771482872228366
embedding_mean_68,embedding_mean_734,-0.47704898477042396,0.47704898477042396
embedding_std_918,embedding_mean_437,-0.47679322611043684,0.47679322611043684
embedding_std_930,embedding_mean_698,-0.47580699932712167,0.47580699932712167
embedding_mean_210,embedding_std_132,0.4756026682298879,0.4756026682298879
embedding_mean_37,embedding_std_166,0.4748600378631797,0.4748600378631797
embedding_mean_698,embedding_mean_582,0.47433304900680984,0.47433304900680984
embedding_mean_68,embedding_std_839,-0.4732152955725986,0.4732152955725986
embedding_std_918,embedding_mean_984,-0.47250304715238883,0.47250304715238883
embedding_mean_119,embedding_std_270,0.472359398821459,0.472359398821459
embedding_std_839,embedding_mean_514,0.4719680943589974,0.4719680943589974
embedding_mean_930,embedding_std_983,0.47156244061272556,0.47156244061272556
embedding_std_976,embedding_mean_698,-0.47119692767805466,0.47119692767805466
embedding_std_132,embedding_mean_989,0.47115673954254955,0.47115673954254955
embedding_mean_129,embedding_std_983,0.47100825065227553,0.47100825065227553
embedding_std_166,embedding_std_517,0.47100716220247885,0.47100716220247885
embedding_std_968,embedding_mean_108,-0.4704253046594643,0.4704253046594643
embedding_std_918,embedding_std_82,0.47032417009590327,0.47032417009590327
embedding_std_552,embedding_mean_139,-0.46941241423640956,0.46941241423640956
embedding_mean_968,embedding_mean_129,0.46940090776713045,0.46940090776713045
embedding_mean_698,embedding_std_793,-0.4689327999884259,0.4689327999884259
embedding_mean_68,embedding_std_983,-0.46762299601012164,0.46762299601012164
embedding_std_918,embedding_std_166,0.46755716507909617,0.46755716507909617
embedding_mean_989,embedding_std_839,0.4673408948368877,0.4673408948368877
embedding_mean_165,embedding_std_821,-0.46652603467125,0.46652603467125
embedding_std_383,embedding_mean_210,0.46632212272859624,0.46632212272859624
embedding_std_976,embedding_mean_886,0.4659405196664963,0.4659405196664963
embedding_std_839,embedding_std_166,0.46587092648508666,0.46587092648508666
embedding_mean_165,embedding_mean_437,0.4644961332651959,0.4644961332651959
embedding_mean_984,embedding_std_517,-0.46389388588002756,0.46389388588002756
embedding_std_687,embedding_mean_514,0.46307060205944167,0.46307060205944167
embedding_mean_637,embedding_mean_165,0.46293181118925036,0.46293181118925036
embedding_std_383,embedding_std_606,0.4620118716746084,0.4620118716746084
embedding_mean_836,embedding_std_793,-0.46121787459016655,0.46121787459016655
embedding_std_821,embedding_mean_139,-0.4608941452826282,0.4608941452826282
embedding_mean_886,embedding_mean_37,0.4600973425667228,0.4600973425667228
embedding_std_383,embedding_std_687,0.4599153111692053,0.4599153111692053
embedding_mean_886,embedding_mean_514,0.4597299434364415,0.4597299434364415
embedding_std_821,embedding_std_981,-0.4581767120554739,0.4581767120554739
embedding_mean_968,embedding_mean_139,-0.4581527661599471,0.4581527661599471
embedding_mean_968,embedding_mean_108,-0.4579420530962036,0.4579420530962036
embedding_std_983,embedding_mean_734,0.45759290747182924,0.45759290747182924
embedding_std_981,embedding_std_270,-0.4573224784015391,0.4573224784015391
embedding_mean_119,embedding_mean_514,0.45685871090090585,0.45685871090090585
embedding_mean_109,embedding_std_517,-0.4564347563248229,0.4564347563248229
embedding_mean_637,embedding_mean_108,0.45567444709961596,0.45567444709961596
embedding_mean_968,embedding_std_981,-0.45436593100756173,0.45436593100756173
embedding_std_594,embedding_std_567,0.45360728149928076,0.45360728149928076
embedding_mean_836,embedding_std_981,0.4533876343584795,0.4533876343584795
embedding_std_968,embedding_mean_165,-0.45237428083721937,0.45237428083721937
embedding_std_166,embedding_mean_214,0.45209654022372986,0.45209654022372986
embedding_mean_68,embedding_mean_119,-0.45030877495381016,0.45030877495381016
embedding_mean_698,embedding_mean_836,0.449282938062677,0.449282938062677
embedding_mean_836,embedding_mean_139,0.4491150125688909,0.4491150125688909
embedding_mean_119,embedding_mean_546,0.4482033344558113,0.4482033344558113
embedding_std_793,embedding_std_270,0.44810254130041627,0.44810254130041627
embedding_mean_37,embedding_mean_165,-0.4475018420829711,0.4475018420829711
embedding_mean_546,embedding_mean_930,0.4473875007698585,0.4473875007698585
embedding_mean_886,embedding_std_166,0.446334861647552,0.446334861647552
embedding_mean_836,embedding_mean_119,-0.4463107196958506,0.4463107196958506
embedding_mean_984,embedding_std_166,-0.444994182202034,0.444994182202034
embedding_mean_108,embedding_std_839,-0.4449558058960041,0.4449558058960041
embedding_std_976,embedding_mean_119,0.4448037068678951,0.4448037068678951
embedding_mean_119,embedding_mean_984,-0.44478367195502283,0.44478367195502283
embedding_std_981,embedding_std_594,-0.4428477524424374,0.4428477524424374
embedding_std_793,embedding_std_839,0.4426287509349006,0.4426287509349006
embedding_mean_836,embedding_mean_108,0.44254903043799154,0.44254903043799154
embedding_std_981,embedding_mean_734,-0.4421853935580944,0.4421853935580944
embedding_mean_437,embedding_std_82,-0.44027979176670884,0.44027979176670884
embedding_std_132,embedding_std_270,0.440117443733061,0.440117443733061
embedding_std_383,embedding_mean_698,-0.43894100527735896,0.43894100527735896
embedding_mean_698,embedding_mean_437,0.4375699878289679,0.4375699878289679
embedding_mean_68,embedding_mean_108,0.43739854008459755,0.43739854008459755
embedding_std_918,embedding_mean_514,0.4364788608514287,0.4364788608514287
embedding_std_976,embedding_mean_139,-0.4364753081783346,0.4364753081783346
embedding_mean_586,embedding_mean_698,0.43567952968692736,0.43567952968692736
embedding_mean_68,embedding_std_793,-0.43476449833720704,0.43476449833720704
embedding_std_976,embedding_mean_108,-0.43472515189114097,0.43472515189114097
embedding_mean_108,embedding_std_270,-0.4344214169331284,0.4344214169331284
embedding_mean_514,embedding_mean_129,0.43440233525889793,0.43440233525889793
embedding_mean_698,embedding_mean_214,-0.4342093483775574,0.4342093483775574
embedding_std_606,embedding_mean_984,-0.43372177357283104,0.43372177357283104
embedding_std_383,embedding_mean_129,0.4335846931237488,0.4335846931237488
embedding_mean_989,embedding_std_567,0.43205466397695624,0.43205466397695624
embedding_mean_119,embedding_std_82,0.431555498195979,0.431555498195979
embedding_std_918,embedding_std_981,-0.4310068654139939,0.4310068654139939
embedding_std_270,embedding_mean_109,-0.43068253779709526,0.43068253779709526
embedding_mean_37,embedding_std_793,0.430303997267653,0.430303997267653
embedding_mean_108,embedding_std_606,-0.42930874513975054,0.42930874513975054
embedding_mean_901,embedding_std_82,-0.4292030201574818,0.4292030201574818
embedding_mean_698,embedding_mean_139,0.42868665213732665,0.42868665213732665
embedding_std_606,embedding_std_517,0.42848798976776065,0.42848798976776065
embedding_mean_165,embedding_mean_546,-0.4283854625293045,0.4283854625293045
embedding_mean_119,embedding_mean_214,0.42822928350459744,0.42822928350459744
embedding_mean_129,embedding_mean_930,0.427432798534906,0.427432798534906
embedding_mean_792,embedding_mean_930,-0.42732808763629876,0.42732808763629876
embedding_mean_139,embedding_std_517,-0.42671106843246126,0.42671106843246126
embedding_std_567,embedding_mean_139,-0.4257120810964056,0.4257120810964056
embedding_mean_930,embedding_mean_139,-0.42466411689977857,0.42466411689977857
embedding_std_383,embedding_mean_656,0.42444545342012896,0.42444545342012896
embedding_mean_698,embedding_mean_984,0.4239340408887997,0.4239340408887997
embedding_std_132,embedding_mean_68,-0.4227632272171401,0.4227632272171401
embedding_mean_165,embedding_std_594,-0.422570940053526,0.422570940053526
embedding_std_166,embedding_mean_734,0.42058437044232777,0.42058437044232777
embedding_std_918,embedding_mean_108,-0.4196175464597359,0.4196175464597359
embedding_std_793,embedding_mean_165,-0.41874551225726303,0.41874551225726303
embedding_mean_210,embedding_std_82,0.41734818609841384,0.41734818609841384
embedding_mean_119,embedding_mean_901,-0.4161965419882354,0.4161965419882354
embedding_mean_68,embedding_mean_139,0.4151786893157971,0.4151786893157971
embedding_std_132,embedding_std_793,0.41465779848251166,0.41465779848251166
embedding_mean_119,embedding_std_517,0.41451293663146693,0.41451293663146693
embedding_std_687,embedding_std_82,0.4131879484404712,0.4131879484404712
embedding_mean_119,embedding_mean_109,-0.4109001655592986,0.4109001655592986
embedding_std_687,embedding_std_981,-0.4100829662406817,0.4100829662406817
embedding_mean_582,embedding_std_606,-0.4098219039231449,0.4098219039231449
embedding_std_981,embedding_std_983,-0.407041567086468,0.407041567086468
embedding_mean_656,embedding_mean_109,-0.4064922582487086,0.4064922582487086
embedding_mean_139,embedding_mean_734,-0.4063437625978768,0.4063437625978768
embedding_mean_210,embedding_std_981,-0.4044561405098096,0.4044561405098096
embedding_std_793,embedding_mean_109,-0.40348473962962556,0.40348473962962556
embedding_mean_984,embedding_mean_930,-0.40081419087042114,0.40081419087042114
embedding_mean_656,embedding_std_821,0.3999565634164992,0.3999565634164992
embedding_std_981,embedding_mean_437,0.39942418977588684,0.39942418977588684
embedding_mean_514,embedding_mean_139,-0.398612598339918,0.398612598339918
embedding_mean_165,embedding_mean_792,0.39818166686824397,0.39818166686824397
embedding_mean_514,embedding_mean_930,0.3968004578790548,0.3968004578790548
embedding_std_981,embedding_std_567,-0.39527760168402787,0.39527760168402787
embedding_mean_582,embedding_mean_119,-0.3950400897693899,0.3950400897693899
embedding_std_132,embedding_std_687,0.3949121090310302,0.3949121090310302
embedding_mean_119,embedding_std_981,-0.39305137030082926,0.39305137030082926
embedding_std_918,embedding_mean_129,0.3930300914453322,0.3930300914453322
embedding_mean_165,embedding_mean_901,0.3927586009674764,0.3927586009674764
embedding_mean_68,embedding_std_821,-0.39232269372530326,0.39232269372530326
embedding_mean_108,embedding_mean_129,-0.3910449854948853,0.3910449854948853
embedding_mean_108,embedding_mean_734,-0.3893683739351023,0.3893683739351023
embedding_mean_129,embedding_std_517,0.3889351979582575,0.3889351979582575
embedding_mean_656,embedding_std_82,0.3880440787012752,0.3880440787012752
embedding_mean_901,embedding_mean_109,0.3868312380224044,0.3868312380224044
embedding_std_793,embedding_std_567,0.38495868859782584,0.38495868859782584
embedding_mean_437,embedding_mean_109,0.3846439339306917,0.3846439339306917
embedding_mean_886,embedding_mean_698,-0.38260129901412815,0.38260129901412815
embedding_std_983,embedding_mean_139,-0.38151592865150735,0.38151592865150735
embedding_mean_586,embedding_mean_165,0.38087844861965975,0.38087844861965975
embedding_std_606,embedding_std_567,0.37906153182475094,0.37906153182475094
embedding_std_606,embedding_mean_930,0.3784077013840011,0.3784077013840011
embedding_mean_165,embedding_std_839,-0.3775386823902817,0.3775386823902817
embedding_mean_698,embedding_mean_109,0.3774943872159476,0.3774943872159476
embedding_mean_698,embedding_std_567,-0.37741404812800494,0.37741404812800494
embedding_mean_119,embedding_mean_734,0.3766411439837222,0.3766411439837222
embedding_std_552,embedding_mean_698,-0.3762759623163807,0.3762759623163807
embedding_mean_698,embedding_std_968,-0.3754424734338813,0.3754424734338813
embedding_std_793,embedding_std_981,-0.37509620104654784,0.37509620104654784
embedding_std_793,embedding_mean_734,0.37375756328946835,0.37375756328946835
embedding_std_793,embedding_std_517,0.3724593367662995,0.3724593367662995
embedding_mean_108,embedding_mean_437,0.3711644837614445,0.3711644837614445
embedding_mean_698,embedding_std_981,0.37081645024881893,0.37081645024881893
embedding_mean_698,embedding_std_517,-0.370124723501639,0.370124723501639
embedding_mean_165,embedding_std_567,-0.3698910887668668,0.3698910887668668
embedding_std_918,embedding_mean_698,-0.367744665767828,0.367744665767828
embedding_std_567,embedding_std_166,0.3656623125745225,0.3656623125745225
embedding_mean_656,embedding_std_983,0.36318829660919494,0.36318829660919494
embedding_mean_210,embedding_mean_108,-0.361997370278249,0.361997370278249
embedding_mean_698,embedding_mean_901,0.3617238989569744,0.3617238989569744
embedding_mean_656,embedding_std_606,0.35995536409355555,0.35995536409355555
embedding_std_918,embedding_mean_989,0.3590424589392455,0.3590424589392455
embedding_std_687,embedding_mean_108,-0.3588326889733072,0.3588326889733072
embedding_std_166,embedding_mean_109,-0.3576438617955406,0.3576438617955406
embedding_mean_37,embedding_std_606,0.3569487378680946,0.3569487378680946
embedding_mean_165,embedding_mean_514,-0.3568313306420454,0.3568313306420454
embedding_mean_165,embedding_mean_129,-0.3565234075185109,0.3565234075185109
embedding_mean_698,embedding_std_594,-0.3560845560534406,0.3560845560534406
embedding_std_821,embedding_mean_930,0.35409831432929284,0.35409831432929284
embedding_mean_698,embedding_std_839,-0.3538668193110464,0.3538668193110464
embedding_std_132,embedding_std_606,0.35362115754404894,0.35362115754404894
embedding_mean_886,embedding_mean_165,-0.3533343645437411,0.3533343645437411
embedding_std_132,embedding_mean_119,0.35318951283353295,0.35318951283353295
embedding_std_839,embedding_mean_139,-0.35032009888803023,0.35032009888803023
embedding_mean_210,embedding_mean_109,-0.35028477497382143,0.35028477497382143
embedding_mean_165,embedding_mean_989,-0.35004292616139115,0.35004292616139115
embedding_mean_165,embedding_mean_734,-0.34996780622402635,0.34996780622402635
embedding_std_687,embedding_mean_109,-0.34881023310470705,0.34881023310470705
embedding_mean_37,embedding_mean_139,-0.3469430549432556,0.3469430549432556
embedding_std_981,embedding_std_517,-0.3457959167448131,0.3457959167448131
embedding_std_606,embedding_std_82,0.345579136080495,0.345579136080495
embedding_std_383,embedding_mean_165,-0.3453303813583299,0.3453303813583299
embedding_std_594,embedding_mean_139,-0.3448629563959575,0.3448629563959575
embedding_mean_165,embedding_std_82,-0.3427114866405633,0.3427114866405633
embedding_mean_886,embedding_mean_139,-0.341745463784064,0.341745463784064
embedding_std_383,embedding_mean_930,0.339895602791272,0.339895602791272
embedding_mean_989,embedding_std_517,0.3393148269374964,0.3393148269374964
embedding_mean_656,embedding_std_793,0.33915988847513523,0.33915988847513523
embedding_mean_68,embedding_std_606,-0.3360236555971773,0.3360236555971773
embedding_mean_129,embedding_std_82,0.33554414613783873,0.33554414613783873
embedding_mean_886,embedding_std_793,0.3351528281542616,0.3351528281542616
embedding_std_132,embedding_mean_139,-0.33466314405551933,0.33466314405551933
embedding_std_981,embedding_mean_930,-0.3338913689243797,0.3338913689243797
embedding_mean_656,embedding_std_166,0.32736531126723345,0.32736531126723345
embedding_std_552,embedding_mean_165,-0.32698979270710243,0.32698979270710243
embedding_mean_930,embedding_std_166,0.3262609741598638,0.3262609741598638
embedding_std_981,embedding_std_166,-0.32346885705131917,0.32346885705131917
embedding_std_132,embedding_mean_108,-0.32151625248222326,0.32151625248222326
embedding_mean_656,embedding_mean_165,-0.3200322762547781,0.3200322762547781
embedding_mean_37,embedding_mean_119,0.3197468117040669,0.3197468117040669
embedding_mean_165,embedding_mean_214,-0.31493032332570225,0.31493032332570225
embedding_mean_129,embedding_mean_109,-0.3145293884487353,0.3145293884487353
embedding_mean_108,embedding_std_567,-0.3064374842098723,0.3064374842098723
embedding_mean_165,embedding_mean_582,0.30467185638628314,0.30467185638628314
embedding_mean_165,embedding_mean_984,0.3022785479592952,0.3022785479592952
embedding_std_383,embedding_mean_139,-0.29969500419796835,0.29969500419796835
embedding_mean_514,embedding_std_606,0.2942755180125258,0.2942755180125258
embedding_mean_108,embedding_mean_901,0.29183537582177116,0.29183537582177116
embedding_mean_165,embedding_mean_108,0.2912887340240415,0.2912887340240415
embedding_std_918,embedding_std_793,0.28888412532478563,0.28888412532478563
embedding_std_918,embedding_mean_139,-0.2869625111523851,0.2869625111523851
embedding_mean_930,embedding_mean_109,-0.2820142054191414,0.2820142054191414
embedding_mean_656,embedding_mean_698,-0.2745181530778217,0.2745181530778217
embedding_mean_119,embedding_mean_930,0.2720536864003065,0.2720536864003065
embedding_mean_656,embedding_mean_119,0.2621798174500677,0.2621798174500677
embedding_mean_119,embedding_std_567,0.2612196864196418,0.2612196864196418
embedding_std_606,embedding_mean_109,-0.26054478332040604,0.26054478332040604
embedding_mean_108,embedding_std_517,-0.2515104302898947,0.2515104302898947
embedding_mean_698,embedding_mean_734,-0.24534681289392501,0.24534681289392501
embedding_mean_108,embedding_mean_139,0.24417277443622187,0.24417277443622187
embedding_mean_165,embedding_mean_109,0.23720474193632785,0.23720474193632785
embedding_std_981,embedding_mean_139,0.23713541241667022,0.23713541241667022
embedding_mean_656,embedding_mean_108,-0.22832697356398823,0.22832697356398823
embedding_mean_930,embedding_std_82,0.22766996228082018,0.22766996228082018
embedding_mean_989,embedding_mean_930,0.22252199699574335,0.22252199699574335
embedding_mean_139,embedding_std_82,-0.217136323739854,0.217136323739854
embedding_mean_698,embedding_mean_930,-0.21452871239296092,0.21452871239296092
embedding_std_606,embedding_std_981,-0.21197005424468718,0.21197005424468718
embedding_std_793,embedding_mean_930,0.20756364439763736,0.20756364439763736
embedding_std_132,embedding_std_166,0.20080967143756973,0.20080967143756973
embedding_mean_165,embedding_std_981,0.17133906164405002,0.17133906164405002
embedding_std_132,embedding_mean_165,-0.13777479554552258,0.13777479554552258
embedding_mean_698,embedding_std_132,-0.0980397627612119,0.0980397627612119
embedding_mean_139,embedding_mean_109,0.09028895570272989,0.09028895570272989
embedding_mean_108,embedding_mean_930,-0.01746076966651318,0.01746076966651318
