"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"272","250418","PI 533955","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250418_LeafPhotoA_2025-10-02%2013_35_50.706-05_00.jpg","2025-10-02 13:35:52.508-05:00"," ","","1","SM-A166U1"
"272","250418","PI 533955","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250418_LeafPhotoA_2025-10-02%2013_35_58.901-05_00.jpg","2025-10-02 13:35:59.960-05:00"," ","","2","SM-A166U1"
"272","250418","PI 533955","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250418_LeafPhotoA_2025-10-02%2013_36_14.311-05_00.jpg","2025-10-02 13:36:15.429-05:00"," ","","3","SM-A166U1"
"631","250419","PI 656012","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250419_LeafPhotoA_2025-10-02%2013_36_43.406-05_00.jpg","2025-10-02 13:36:44.959-05:00"," ","","1","SM-A166U1"
"631","250419","PI 656012","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250419_LeafPhotoA_2025-10-02%2013_37_10.496-05_00.jpg","2025-10-02 13:37:11.636-05:00"," ","","2","SM-A166U1"
"631","250419","PI 656012","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250419_LeafPhotoA_2025-10-02%2013_37_28.829-05_00.jpg","2025-10-02 13:37:30.094-05:00"," ","","3","SM-A166U1"
"291","250420","PI 533998","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250420_LeafPhotoA_2025-10-02%2013_38_00.103-05_00.jpg","2025-10-02 13:38:01.494-05:00"," ","","1","SM-A166U1"
"291","250420","PI 533998","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250420_LeafPhotoA_2025-10-02%2013_38_15.309-05_00.jpg","2025-10-02 13:38:16.464-05:00"," ","","2","SM-A166U1"
"291","250420","PI 533998","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250420_LeafPhotoA_2025-10-02%2013_38_30.293-05_00.jpg","2025-10-02 13:38:31.610-05:00"," ","","3","SM-A166U1"
"254","250421","PI 533903","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250421_LeafPhotoA_2025-10-02%2013_39_09.852-05_00.jpg","2025-10-02 13:39:11.343-05:00"," ","","1","SM-A166U1"
"254","250421","PI 533903","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250421_LeafPhotoA_2025-10-02%2013_39_29.914-05_00.jpg","2025-10-02 13:39:31.001-05:00"," ","","2","SM-A166U1"
"254","250421","PI 533903","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250421_LeafPhotoA_2025-10-02%2013_39_51.357-05_00.jpg","2025-10-02 13:39:52.629-05:00"," ","","3","SM-A166U1"
"599","250422","PI 655976","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250422_LeafPhotoA_2025-10-02%2013_40_27.709-05_00.jpg","2025-10-02 13:40:28.837-05:00"," ","","1","SM-A166U1"
"599","250422","PI 655976","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250422_LeafPhotoA_2025-10-02%2013_40_45.036-05_00.jpg","2025-10-02 13:40:46.089-05:00"," ","","2","SM-A166U1"
"599","250422","PI 655976","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250422_LeafPhotoA_2025-10-02%2013_41_06.061-05_00.jpg","2025-10-02 13:41:07.340-05:00"," ","","3","SM-A166U1"
"214","250423","PI 533757","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250423_LeafPhotoA_2025-10-02%2013_41_45.660-05_00.jpg","2025-10-02 13:41:47.170-05:00"," ","","1","SM-A166U1"
"214","250423","PI 533757","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250423_LeafPhotoA_2025-10-02%2013_42_04.190-05_00.jpg","2025-10-02 13:42:05.556-05:00"," ","","2","SM-A166U1"
"214","250423","PI 533757","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250423_LeafPhotoA_2025-10-02%2013_42_22.942-05_00.jpg","2025-10-02 13:42:24.187-05:00"," ","","3","SM-A166U1"
"531","250424","PI 597952","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250424_LeafPhotoA_2025-10-02%2013_43_01.212-05_00.jpg","2025-10-02 13:43:02.908-05:00"," ","","1","SM-A166U1"
"531","250424","PI 597952","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250424_LeafPhotoA_2025-10-02%2013_43_37.713-05_00.jpg","2025-10-02 13:43:39.052-05:00"," ","","2","SM-A166U1"
"531","250424","PI 597952","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250424_LeafPhotoA_2025-10-02%2013_44_12.893-05_00.jpg","2025-10-02 13:44:14.019-05:00"," ","","3","SM-A166U1"
"483","250425","PI 576393","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250425_LeafPhotoA_2025-10-02%2013_44_41.019-05_00.jpg","2025-10-02 13:44:42.389-05:00"," ","","1","SM-A166U1"
"483","250425","PI 576393","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250425_LeafPhotoA_2025-10-02%2013_44_59.680-05_00.jpg","2025-10-02 13:45:00.895-05:00"," ","","2","SM-A166U1"
"483","250425","PI 576393","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250425_LeafPhotoA_2025-10-02%2013_45_19.954-05_00.jpg","2025-10-02 13:45:21.079-05:00"," ","","3","SM-A166U1"
"665","250426","PI 656056","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250426_LeafPhotoA_2025-10-02%2013_45_53.220-05_00.jpg","2025-10-02 13:45:54.583-05:00"," ","","1","SM-A166U1"
"665","250426","PI 656056","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250426_LeafPhotoA_2025-10-02%2013_46_13.879-05_00.jpg","2025-10-02 13:46:15.223-05:00"," ","","2","SM-A166U1"
"665","250426","PI 656056","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250426_LeafPhotoA_2025-10-02%2013_46_34.856-05_00.jpg","2025-10-02 13:46:36.401-05:00"," ","","3","SM-A166U1"
"716","250427","PI 659753","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250427_LeafPhotoA_2025-10-02%2013_47_01.530-05_00.jpg","2025-10-02 13:47:03.283-05:00"," ","","1","SM-A166U1"
"716","250427","PI 659753","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250427_LeafPhotoA_2025-10-02%2013_47_20.739-05_00.jpg","2025-10-02 13:47:21.887-05:00"," ","","2","SM-A166U1"
"716","250427","PI 659753","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250427_LeafPhotoA_2025-10-02%2013_47_36.185-05_00.jpg","2025-10-02 13:47:37.476-05:00"," ","","3","SM-A166U1"
"628","250428","PI 656009","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250428_LeafPhotoA_2025-10-02%2014_13_56.837-05_00.jpg","2025-10-02 14:13:59.665-05:00"," ","","1","SM-A166U1"
"628","250428","PI 656009","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250428_LeafPhotoA_2025-10-02%2014_15_11.095-05_00.jpg","2025-10-02 14:15:15.143-05:00"," ","","2","SM-A166U1"
"628","250428","PI 656009","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250428_LeafPhotoA_2025-10-02%2014_15_37.163-05_00.jpg","2025-10-02 14:15:42.214-05:00"," ","","3","SM-A166U1"
"694","250429","PI 656099","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250429_LeafPhotoA_2025-10-02%2014_11_38.723-05_00.jpg","2025-10-02 14:11:42.011-05:00"," ","","1","SM-A166U1"
"694","250429","PI 656099","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250429_LeafPhotoA_2025-10-02%2014_12_01.076-05_00.jpg","2025-10-02 14:12:04.372-05:00"," ","","2","SM-A166U1"
"694","250429","PI 656099","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250429_LeafPhotoA_2025-10-02%2014_12_27.917-05_00.jpg","2025-10-02 14:12:31.115-05:00"," ","","3","SM-A166U1"
"706","250430","PI 656112","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250430_LeafPhotoA_2025-10-02%2014_09_18.780-05_00.jpg","2025-10-02 14:09:21.687-05:00"," ","","1","SM-A166U1"
"706","250430","PI 656112","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250430_LeafPhotoA_2025-10-02%2014_09_50.495-05_00.jpg","2025-10-02 14:09:53.345-05:00"," ","","2","SM-A166U1"
"706","250430","PI 656112","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250430_LeafPhotoA_2025-10-02%2014_10_19.556-05_00.jpg","2025-10-02 14:10:22.782-05:00"," ","","3","SM-A166U1"
"706","250430","PI 656112","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-02 14:10:38.199-05:00"," ","","1","SM-A166U1"
"633","250431","PI 656014","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250431_LeafPhotoA_2025-10-02%2014_05_44.161-05_00.jpg","2025-10-02 14:05:46.260-05:00"," ","","1","SM-A166U1"
"633","250431","PI 656014","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250431_LeafPhotoA_2025-10-02%2014_06_21.105-05_00.jpg","2025-10-02 14:06:23.502-05:00"," ","","2","SM-A166U1"
"633","250431","PI 656014","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250431_LeafPhotoA_2025-10-02%2014_06_46.663-05_00.jpg","2025-10-02 14:06:49.272-05:00"," ","","3","SM-A166U1"
"633","250431","PI 656014","Rep 2","SAP","LeafPhotoNotesA","from new tillers","2025-10-02 14:08:01.178-05:00"," ","","1","SM-A166U1"
"354","250432","PI 561472","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-02 14:03:18.026-05:00"," ","","1","SM-A166U1"
"354","250432","PI 561472","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250432_LeafPhotoA_2025-10-02%2014_04_08.987-05_00.jpg","2025-10-02 14:04:12.204-05:00"," ","","1","SM-A166U1"
"354","250432","PI 561472","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250432_LeafPhotoA_2025-10-02%2014_04_31.326-05_00.jpg","2025-10-02 14:04:33.494-05:00"," ","","2","SM-A166U1"
"354","250432","PI 561472","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250432_LeafPhotoA_2025-10-02%2014_05_00.147-05_00.jpg","2025-10-02 14:05:02.195-05:00"," ","","3","SM-A166U1"
"274","250433","PI 533957","Rep 2","SAP","LeafPhotoNotesA","0 plants","2025-10-02 14:02:46.825-05:00"," ","","1","SM-A166U1"
"273","250434","PI 533956","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250434_LeafPhotoA_2025-10-02%2014_01_50.199-05_00.jpg","2025-10-02 14:01:51.820-05:00"," ","","1","SM-A166U1"
"273","250434","PI 533956","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250434_LeafPhotoA_2025-10-02%2014_02_06.883-05_00.jpg","2025-10-02 14:02:08.343-05:00"," ","","2","SM-A166U1"
"273","250434","PI 533956","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250434_LeafPhotoA_2025-10-02%2014_02_21.297-05_00.jpg","2025-10-02 14:02:22.557-05:00"," ","","3","SM-A166U1"
"715","250435","PI 659694","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250435_LeafPhotoA_2025-10-02%2014_00_20.819-05_00.jpg","2025-10-02 14:00:22.334-05:00"," ","","1","SM-A166U1"
"715","250435","PI 659694","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250435_LeafPhotoA_2025-10-02%2014_00_58.146-05_00.jpg","2025-10-02 14:00:59.632-05:00"," ","","2","SM-A166U1"
"715","250435","PI 659694","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250435_LeafPhotoA_2025-10-02%2014_01_20.973-05_00.jpg","2025-10-02 14:01:22.788-05:00"," ","","3","SM-A166U1"
"396","250436","PI 564165","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250436_LeafPhotoA_2025-10-02%2013_58_54.680-05_00.jpg","2025-10-02 13:58:56.062-05:00"," ","","1","SM-A166U1"
"396","250436","PI 564165","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250436_LeafPhotoA_2025-10-02%2013_59_15.642-05_00.jpg","2025-10-02 13:59:16.903-05:00"," ","","2","SM-A166U1"
"396","250436","PI 564165","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250436_LeafPhotoA_2025-10-02%2013_59_46.894-05_00.jpg","2025-10-02 13:59:48.549-05:00"," ","","3","SM-A166U1"
"714","250437","PI 659693","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250437_LeafPhotoA_2025-10-02%2013_57_18.684-05_00.jpg","2025-10-02 13:57:20.166-05:00"," ","","1","SM-A166U1"
"714","250437","PI 659693","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250437_LeafPhotoA_2025-10-02%2013_57_47.200-05_00.jpg","2025-10-02 13:57:48.332-05:00"," ","","2","SM-A166U1"
"714","250437","PI 659693","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250437_LeafPhotoA_2025-10-02%2013_58_09.899-05_00.jpg","2025-10-02 13:58:11.359-05:00"," ","","3","SM-A166U1"
"714","250437","PI 659693","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-02 13:58:19.181-05:00"," ","","1","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250438_LeafPhotoA_2025-10-02%2013_55_39.558-05_00.jpg","2025-10-02 13:55:41.600-05:00"," ","","1","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250438_LeafPhotoA_2025-10-02%2013_55_53.419-05_00.jpg","2025-10-02 13:55:54.684-05:00"," ","","2","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250438_LeafPhotoA_2025-10-02%2013_56_09.801-05_00.jpg","2025-10-02 13:56:10.915-05:00"," ","","3","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoNotesA","2 plants onlu","2025-10-02 13:56:24.777-05:00"," ","","1","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250439_LeafPhotoA_2025-10-02%2013_53_58.743-05_00.jpg","2025-10-02 13:53:59.954-05:00"," ","","1","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250439_LeafPhotoA_2025-10-02%2013_54_09.770-05_00.jpg","2025-10-02 13:54:10.900-05:00"," ","","2","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250439_LeafPhotoA_2025-10-02%2013_54_30.190-05_00.jpg","2025-10-02 13:54:31.521-05:00"," ","","3","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoNotesA","only 1 plant and from tillers","2025-10-02 13:55:02.088-05:00"," ","","1","SM-A166U1"
"213","250440","PI 533754","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250440_LeafPhotoA_2025-10-02%2013_52_36.817-05_00.jpg","2025-10-02 13:52:38.090-05:00"," ","","1","SM-A166U1"
"213","250440","PI 533754","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250440_LeafPhotoA_2025-10-02%2013_53_01.555-05_00.jpg","2025-10-02 13:53:02.526-05:00"," ","","2","SM-A166U1"
"213","250440","PI 533754","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250440_LeafPhotoA_2025-10-02%2013_53_27.423-05_00.jpg","2025-10-02 13:53:28.572-05:00"," ","","3","SM-A166U1"
"279","250441","PI 533967","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250441_LeafPhotoA_2025-10-02%2013_51_02.584-05_00.jpg","2025-10-02 13:51:03.660-05:00"," ","","1","SM-A166U1"
"279","250441","PI 533967","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250441_LeafPhotoA_2025-10-02%2013_51_24.162-05_00.jpg","2025-10-02 13:51:25.198-05:00"," ","","2","SM-A166U1"
"279","250441","PI 533967","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250441_LeafPhotoA_2025-10-02%2013_52_09.112-05_00.jpg","2025-10-02 13:52:10.390-05:00"," ","","3","SM-A166U1"
"710","250442","PI 656118","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250442_LeafPhotoA_2025-10-02%2013_50_08.793-05_00.jpg","2025-10-02 13:50:10.150-05:00"," ","","1","SM-A166U1"
"710","250442","PI 656118","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250442_LeafPhotoA_2025-10-02%2013_50_25.642-05_00.jpg","2025-10-02 13:50:26.614-05:00"," ","","2","SM-A166U1"
"710","250442","PI 656118","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250442_LeafPhotoA_2025-10-02%2013_50_42.013-05_00.jpg","2025-10-02 13:50:43.121-05:00"," ","","3","SM-A166U1"
"230","250443","PI 533814","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250443_LeafPhotoA_2025-10-02%2013_48_51.579-05_00.jpg","2025-10-02 13:48:52.999-05:00"," ","","1","SM-A166U1"
"230","250443","PI 533814","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250443_LeafPhotoA_2025-10-02%2013_49_17.144-05_00.jpg","2025-10-02 13:49:18.174-05:00"," ","","2","SM-A166U1"
"230","250443","PI 533814","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250443_LeafPhotoA_2025-10-02%2013_49_43.489-05_00.jpg","2025-10-02 13:49:44.710-05:00"," ","","3","SM-A166U1"
